,title,without_stopwords,date,source,numPunct,numWords,isCap,class
174,"RACE TIED on debate day; Colo. and Pa. have turned tight -- CLINTON hosting more than 1,200 watch parties -- THE PLAYBOOK INTERVIEW: Stephanie Schriock -- BDAY: Dave Weigel","race tied debate day; colo. pa. turned tight -- clinton hosting 1,200 watch parties -- playbook interview: stephanie schriock -- bday: dave weigel",9/26/2016,PolitiFact,12,23,False,Real
175,Giuliani slams Lester Holt for fact-checking like Candy Crowley,giuliani slams lester holt fact-checking like candy crowley,9/27/2016,PolitiFact,1,8,False,Real
176,Kaine doesn't feel bad for Pence,kaine feel bad pence,9/21/2016,PolitiFact,1,4,False,Real
177,Anti-Trump Super PAC Launches Pre-Debate Video Featuring Hofstra Students,anti-trump super pac launches pre-debate video featuring hofstra students,,PolitiFact,2,9,False,Real
178,Glenn Beck shares buyer's remorse on Cruz endorsement,glenn beck shares buyer's remorse cruz endorsement,9/26/2016,PolitiFact,1,7,False,Real
179,NY Gov. Andrew Cuomo disputes Trump's claim cops are 'afraid' to do their jobs,ny gov. andrew cuomo disputes trump's claim cops 'afraid' jobs,,PolitiFact,4,10,False,Real
180,Clinton economy speech to focus on valuing people with disabilities,clinton economy speech focus valuing people disabilities,,PolitiFact,0,7,False,Real
181,Trump: 'I was going to say something extremely rough' to Clinton,trump: 'i going say something extremely rough' clinton,9/26/2016,PolitiFact,3,8,False,Real
182,The 8 Biggest Unforced Errors in Debate History,8 biggest unforced errors debate history,9/24/2016,PolitiFact,0,6,False,Real
183,Trump Calls For This Racist Policy To Be Forced On Every State,trump calls racist policy forced every state,9/21/2016,PolitiFact,0,7,True,Real
184,Obama Claims It Will Be A Personal Insult If You Dont Vote For Hillary [VIDEO],obama claims personal insult dont vote hillary [video],9/19/2016,PolitiFact,2,8,False,Real
185,Robert Kennedy Would Have Hated Donald Trump,robert kennedy hated donald trump,9/22/2016,PolitiFact,0,5,True,Real
186,Is West Virginia Holding America Weirdest Election?,west virginia holding america weirdest election?,9/21/2016,PolitiFact,1,6,True,Real
187,This Was the Trump Hillary Wanted America to See‚ťBut Did It Work?,trump hillary wanted america see‚ťbut work?,9/27/2016,PolitiFact,1,6,False,Real
188,Pence: There's too much talk of police department 'racism',pence: there's much talk police department 'racism',9/22/2016,PolitiFact,4,7,False,Real
189,Trump Jr. Once Again Shows His Lack Of Humanity With Disgusting Tweet About Syrian Refugees,trump jr. shows lack humanity disgusting tweet syrian refugees,9/20/2016,PolitiFact,1,9,True,Real
190,Clinton demands Charlotte police video release 'without delay',clinton demands charlotte police video release 'without delay',9/23/2016,PolitiFact,2,8,False,Real
191,"Muslim Afghani Rapes 2-YEAR-OLD, Gets 2 Years in Prison‚Declares Himself ‚Superstar ‚Eagle Rising","muslim afghani rapes 2-year-old, gets 2 years prison‚declares ‚superstar ‚eagle rising",9/22/2016,PolitiFact,3,11,False,Real
192,Trump needles Clinton: ‚Sleep well Hillary ‚ť see you at the debate!,trump needles clinton: ‚sleep well hillary ‚ť see debate!,9/20/2016,PolitiFact,2,9,False,Real
193,"TRUTH COMES OUT! Keith Lamont Scott's Did This To His Wife Last Year and She Said ""He is a Killer"" ą  Freedom Daily","truth comes out! keith lamont scott's wife last year said ""he killer"" ą freedom daily",9/27/2016,PolitiFact,4,15,False,Real
194,"Trump Wont Tell America Where His Products Are Made, So Here A Handy Guide (IMAGES)","trump wont tell america products made, handy guide (images)",9/26/2016,PolitiFact,3,9,False,Real
195,Black Caucus marches to DOJ to protest shootings,black caucus marches doj protest shootings,9/22/2016,PolitiFact,0,6,False,Real
196,Trump Silent As Police Credit A Sikh Immigrant With Capturing NYC Bomber,trump silent police credit sikh immigrant capturing nyc bomber,9/20/2016,PolitiFact,0,9,False,Real
197,Clinton on Trump's birther claim: A 'racist lie',clinton trump's birther claim: 'racist lie',9/26/2016,PolitiFact,4,6,False,Real
198,When does early voting start in every state?,early voting start every state?,9/21/2016,PolitiFact,1,5,False,Real
199,Rep. Peter King: We shouldn't be 'pandering' to political correctness,rep. peter king: 'pandering' political correctness,9/19/2016,PolitiFact,5,6,False,Real
200,28-year-old man sought in Manhattan blast,28-year-old man sought manhattan blast,9/19/2016,PolitiFact,2,5,False,Real
201,Trump Campaign Chair Says Racism Didn't Exist Before Obama In Viral Rant,trump campaign chair says racism exist obama viral rant,9/22/2016,PolitiFact,1,9,False,Real
202,"Christie among the most unpopular governors in the country, poll finds","christie among unpopular governors country, poll finds",9/20/2016,PolitiFact,1,7,False,Real
203,"Donald Trump, Hillary Clinton Spar Over Taxes in First Presidential Debate","donald trump, hillary clinton spar taxes first presidential debate",,PolitiFact,1,9,False,Real
204,Look What Was Just SPOTTED Inside The Student Center At Hofstra University,look spotted inside student center hofstra university,9/26/2016,PolitiFact,0,7,False,Real
205,Early Voting In North Carolina Shows GREAT NEWS For Democrats,early voting north carolina shows great news democrats,9/23/2016,PolitiFact,0,8,False,Real
206,Cop Dies From Tuberculosis After Suspect Spat At Her,cop dies tuberculosis suspect spat,,PolitiFact,0,5,True,Real
207,UK Begins Construction On ‚Great Wall‚ť ‚Meant to Keep Illegal Migrants OUT (VIDEO),uk begins construction ‚great wall‚ť ‚meant keep illegal migrants (video),9/22/2016,PolitiFact,2,10,False,Real
208,Trump team talking to veteran GOP ad man Elsass,trump team talking veteran gop ad man elsass,9/20/2016,PolitiFact,0,8,False,Real
209,McCrory calls state of emergency in Charlotte after unrest,mccrory calls state emergency charlotte unrest,9/22/2016,PolitiFact,0,6,False,Real
210,'Locked the black bitch out': White students under investigation after racist Snapchat reveals campus harassment,'locked black bitch out': white students investigation racist snapchat reveals campus harassment,,PolitiFact,3,12,False,Real
211,"Donald Trump Calls for Nationwide Stop-and-Frisk Policy, Then Rolls It Back","donald trump calls nationwide stop-and-frisk policy, rolls back",,PolitiFact,3,8,False,Real
212,UN to resume Syria aid deliveries ‚POLITICO,un resume syria aid deliveries ‚politico,9/22/2016,PolitiFact,0,6,False,Real
213,"KISS Gene Simmons: ‚You Want to Win the War on Terror? Profile Everyone, Profile ME!‚ť [VIDEO]","kiss gene simmons: ‚you want win war terror? profile everyone, profile me!‚ť [video]",9/20/2016,PolitiFact,6,13,False,Real
214,Kerry says Syrian diplomacy at impasse after truce collapses,kerry says syrian diplomacy impasse truce collapses,9/22/2016,PolitiFact,0,7,False,Real
215,Ford Motor CEO Says Trump Is Lying AGAIN! Company Is NOT Moving U.S. Operations To Mexico,ford motor ceo says trump lying again! company moving u.s. operations mexico,9/17/2016,PolitiFact,3,12,False,Real
216,"BREAKING: Toby Keith Forced To Cancel Show, I Didnt Expect This","breaking: toby keith forced cancel show, didnt expect",9/23/2016,PolitiFact,2,8,False,Real
217,"Clinton, Trump meet world leaders for very different reasons","clinton, trump meet world leaders different reasons",9/19/2016,PolitiFact,1,7,False,Real
218,Road to 270: CNN's general election map,road 270: cnn's general election map,,PolitiFact,2,6,False,Real
219,North Korea at UN: US faces 'tremendous consequences',north korea un: us faces 'tremendous consequences',,PolitiFact,3,7,False,Real
220,‚See What Happens to Her!‚ť [VIDEO] ‚Eagle Rising,‚see happens her!‚ť [video] ‚eagle rising,9/21/2016,PolitiFact,3,6,False,Real
221,Massive Protests Erupt In North Carolina After Police Kill Disabled Black Man,massive protests erupt north carolina police kill disabled black man,9/21/2016,PolitiFact,0,10,True,Real
222,LA Police Commission Tells Officers How To Deal With Armed Suspects And It Is INSANE ą  Freedom Daily,la police commission tells officers deal armed suspects insane ą freedom daily,9/23/2016,PolitiFact,0,12,False,Real
223,"Texas, California Separatists Attend Kremlin-Funded Conference","texas, california separatists attend kremlin-funded conference",,PolitiFact,2,6,True,Real
224,"Obama, in an awkward twist, becomes Saudi Arabia's defender","obama, awkward twist, becomes saudi arabia's defender",9/22/2016,PolitiFact,3,7,False,Real
225,McConnell punts budget vote to buy time for deal,mcconnell punts budget vote buy time deal,9/19/2016,PolitiFact,0,7,False,Real
226,Former Miss Universe sizes up Melania Trump: 'I think I speak more English',former miss universe sizes melania trump: 'i think speak english',9/27/2016,PolitiFact,3,10,False,Real
227,Ivanka Trump to meet with female Republican Congress members,ivanka trump meet female republican congress members,,PolitiFact,0,7,False,Real
228,Barney Frank: Tea party outmaneuvered Democrats,barney frank: tea party outmaneuvered democrats,,PolitiFact,1,6,False,Real
229,BREAKING: North Carolina Drops Anti-LGBT 'Bathroom Bill' Lawsuit Against US,breaking: north carolina drops anti-lgbt 'bathroom bill' lawsuit us,,PolitiFact,4,9,False,Real
230,Howard Dean ROASTS Trump Over Debate Sniffles: ‚Coke User? (TWEETS),howard dean roasts trump debate sniffles: ‚coke user? (tweets),9/27/2016,PolitiFact,4,9,False,Real
231,Obama: 'There's a reason why we haven't had a woman President',obama: 'there's reason woman president',,PolitiFact,5,5,False,Real
232,"Michelle Obama jokes about Melania Trump plagiarism: 'Yeah, that was tough'","michelle obama jokes melania trump plagiarism: 'yeah, tough'",,PolitiFact,4,8,False,Real
233,Trump Gets ANNIHILATED On Twitter After He Pretends He Didnt Just Trash Police Officers (TWEETS),trump gets annihilated twitter pretends didnt trash police officers (tweets),9/19/2016,PolitiFact,2,10,False,Real
234,"Good News Folks, God Is Now Protecting Donald Trump From A ‚Concentrated Satanic Attack (VIDEO)","good news folks, god protecting donald trump ‚concentrated satanic attack (video)",9/23/2016,PolitiFact,3,11,False,Real
235,"McConnell, Pelosi, Ryan seek deal on government funding impasse","mcconnell, pelosi, ryan seek deal government funding impasse",9/27/2016,PolitiFact,2,8,False,Real
236,Libertarian candidates: We will alter course of the election,libertarian candidates: alter course election,9/18/2016,PolitiFact,1,5,False,Real
237,Trump hints Obama to blame for Charlotte unrest,trump hints obama blame charlotte unrest,9/22/2016,PolitiFact,0,6,False,Real
238,"US boy, six, asks Obama if he can adopt Omran Daqneesh","us boy, six, asks obama adopt omran daqneesh",,PolitiFact,2,8,False,Real
239,"New York Times Will FINALLY Start Calling Trump A ""Liar""","new york times finally start calling trump ""liar""",9/20/2016,PolitiFact,2,8,False,Real
240,Trump 'happy' he didn't bring up Bill Clinton's affairs,trump 'happy' bring bill clinton's affairs,9/26/2016,PolitiFact,4,6,False,Real
241,How Congress Can Override President Obama's Veto of the 9/11 Bill,congress override president obama's veto 9/11 bill,,PolitiFact,2,7,False,Real
242,Trump Campaign Chair Says Racism Didnt Exist Before Obama ‚Promptly Resigns,trump campaign chair says racism didnt exist obama ‚promptly resigns,9/22/2016,PolitiFact,0,10,True,Real
243,"Obama, Biden honor Arnold Palmer","obama, biden honor arnold palmer",,PolitiFact,1,5,False,Real
244,DOJ: Chinese company tried to evade U.S. sanctions against North Korea,doj: chinese company tried evade u.s. sanctions north korea,9/26/2016,PolitiFact,3,9,False,Real
245,Debate breaks record as most-watched in U.S. history,debate breaks record most-watched u.s. history,,PolitiFact,3,6,False,Real
246,NATO chief counterattacks against Donald Trump ‚POLITICO,nato chief counterattacks donald trump ‚politico,9/27/2016,PolitiFact,0,6,False,Real
247,Reality Check: Was 'stop-and-frisk' effective?,reality check: 'stop-and-frisk' effective?,,PolitiFact,6,4,False,Real
248,Trump Jr. defends Skittles tweet: 'I don't deal in microaggression',trump jr. defends skittles tweet: 'i deal microaggression',,PolitiFact,5,8,False,Real
249,Obama nominates ambassador to Cuba in long-shot move,obama nominates ambassador cuba long-shot move,9/27/2016,PolitiFact,1,6,False,Real
250,Conservatives Throw A Hissy Fit Because Michelle Obama Talked About Slavery At Black History Museum,conservatives throw hissy fit michelle obama talked slavery black history museum,9/23/2016,PolitiFact,0,11,True,Real
251,"Hillary Clinton leads Donald Trump by 6 points, according to national poll","hillary clinton leads donald trump 6 points, according national poll",,PolitiFact,1,10,False,Real
252,Hateful Arizona Pastor Deported From Botswana After Saying Gays Should Be ‚Stoned to Death (VIDEO),hateful arizona pastor deported botswana saying gays ‚stoned death (video),9/20/2016,PolitiFact,2,10,False,Real
253,Twitter Just Wrecked Donald Trump After Horrible Attack On ‚Black Communities (TWEETS) ‚ą Opposition Report,twitter wrecked donald trump horrible attack ‚black communities (tweets) ‚ą opposition report,,PolitiFact,2,12,False,Real
254,Meet This Week's White Texan Terrorist Trump Isn't Talking About,meet week's white texan terrorist trump talking,9/20/2016,PolitiFact,2,7,False,Real
255,McConnell plays hardball in spending fight,mcconnell plays hardball spending fight,9/22/2016,PolitiFact,0,5,False,Real
256,What the US government can and cannot do to US citizens suspected of terrorism,us government cannot us citizens suspected terrorism,,PolitiFact,0,7,False,Real
257,Trump received $1.6 million from Secret Service,trump received $1.6 million secret service,9/22/2016,PolitiFact,2,6,False,Real
258,"Ivanka Trump, Paul Ryan meet","ivanka trump, paul ryan meet",,PolitiFact,1,5,False,Real
259,Schumer transfers millions to Dems in bid for Senate takeover,schumer transfers millions dems bid senate takeover,9/20/2016,PolitiFact,0,7,False,Real
260,Transparent creator Jill Soloway compares 'monster' Trump to Hitler after Emmy win,transparent creator jill soloway compares 'monster' trump hitler emmy win,,PolitiFact,2,10,False,Real
261,Airstrikes Bury Syrians in Aleppo - ABC News,airstrikes bury syrians aleppo - abc news,,PolitiFact,1,7,False,Real
262,America's relationships are on the line ‚ť no matter who wins,america's relationships line ‚ť matter wins,9/19/2016,PolitiFact,1,6,False,Real
263,The Word Liberals are TERRIFIED Of ‚Eagle Rising,word liberals terrified ‚eagle rising,9/19/2016,PolitiFact,0,5,False,Real
264,"Clint Eastwood Had Enough, Blows Up On Hillary And Obama‚ Liberals","clint eastwood enough, blows hillary obama‚ liberals",9/20/2016,PolitiFact,1,7,True,Real
265,Italian prime minister jokes about Bill Clinton as 'first gentleman',italian prime minister jokes bill clinton 'first gentleman',9/19/2016,PolitiFact,2,8,False,Real
266,WWII Veteran Pens Brutal Op-Ed Slamming Draft-Dodging Trump,wwii veteran pens brutal op-ed slamming draft-dodging trump,9/26/2016,PolitiFact,2,8,False,Real
267,Louisiana Cop Claims Murdering A 6-Year Old Child Was Self-Defense,louisiana cop claims murdering 6-year old child self-defense,9/23/2016,PolitiFact,2,8,True,Real
268,"Paul Ryan defends Donald Trump, dodges on Machado comment","paul ryan defends donald trump, dodges machado comment",,PolitiFact,1,8,False,Real
269,Trump launches 'Crooked Hillary' Snapchat filter for debate,trump launches 'crooked hillary' snapchat filter debate,,PolitiFact,2,7,False,Real
270,Lawyer Jailed For Wearing Black Lives Matter Pin In Court,lawyer jailed wearing black lives matter pin court,,PolitiFact,0,8,True,Real
271,Donald Trump is RIGHT on Profiling [VIDEO] ‚Eagle Rising,donald trump right profiling [video] ‚eagle rising,9/26/2016,PolitiFact,2,7,False,Real
272,Hillary Clinton prepares for unpredictable Trump at presidential debate,hillary clinton prepares unpredictable trump presidential debate,,PolitiFact,0,7,False,Real
